"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"C19+AC0-3","   4.9956301336","   2.9539935309","   1.1580252146","             NA","  21.5408011084","   1.5493538438"
"C19+AC0-3","   0.6090643918","   3.4886446819","   1.2420012854","   3.1718693192","  26.2455331583","   1.5907053941"
"C19+AC0-3","   0.8171465057","   3.0539293069","   1.2645873269","   5.2975795010","  20.8359070331","   1.5973347276"
"C20+AC0-3","   9.0735472027","   0.9592641193","   0.8532260981","   0.5225592993","   0.3202639535","            NaN"
"C20+AC0-3","  12.7432968736","   1.2328523255","   1.0338307362","             NA","   0.3907542131","            NaN"
"C20+AC0-3","             NA","   1.1908568494","   0.8379871347","   1.5185207965","   0.2834828441","             NA"
"C21+AC0-3","   0.7622485116","   1.9547715328","   1.5308504305"," 459.9500336636","   4.1785430515","             NA"
"C21+AC0-3","   0.9482460312","   2.2314786446","   1.5340370566"," 881.2046717382","   4.3893277503","             NA"
"C21+AC0-3","             NA","   2.5990781249","   1.7584853713","1163.5627761722","   3.6502619542","             NA"
"C23+AC0-3","   0.8609491883","   0.7427764603","   0.9933219750","             NA","   0.6455794974","   0.8312378961"
"C23+AC0-3","   1.0769863762","   0.7684375906","   1.0683122121","   0.1511444595","   0.6683458092","   0.8946115771"
"C23+AC0-3","   0.9645981846","   0.8021811664","   1.1339313763","   0.1313055680","   0.5986010301","   0.6798711864"
"C24+AC0-3","   6.3305609107","   1.1510894913","   0.8725642876","             NA","   0.1467060223","   8.6119105423"
"C24+AC0-3","   6.0140352890","   1.1407637159","   0.9502199049","   0.6005404520","   0.1648242018","  11.0374372695"
"C24+AC0-3","   4.6729491342","   1.3918463918","   1.0023131618","   0.9002098984","   0.1467060223","   7.8208929325"
"C25+AC0-3","   1.3718917666","   1.0996161493","   0.9603729451","  17.3716955235","   2.4469760823","   0.0299562325"
"C25+AC0-3","   0.9202939610","   1.1072645845","   1.0011559129","  13.4698946917","   2.5990781249","   0.0349152231"
"C25+AC0-3","             NA","   2.1810154653","   1.1452532577","  17.6019903567","   2.1795042244","   0.0245012642"
"C26+AC0-3","  37.5480652575","   2.4651350180","   0.8863816992","   2.3957875821","   1.0203046592","            NaN"
"C26+AC0-3","  53.2115184043","   2.4060500722","   0.8362463999","   2.9536522919","   1.0266895457","            NaN"
"C26+AC0-3","  43.7941622499","   2.5644806162","   0.8264503182","   3.7308387319","   1.1242789238","             NA"
"C27+AC0-3","   0.0007132358","   0.8165802992","   0.9794202976","  23.9646062910","   1.6775239144","  18.5755539987"
"C27+AC0-3","   0.0006486225","   0.7677277316","   0.9559453176","  35.0376311257","   1.7439193635","  12.3748002550"
"C27+AC0-3","   0.0007544258","   0.8418684182","   0.9924043747","  29.2189682978","   1.8716793955","  16.5795544649"
"C28+AC0-3","   7.4058568663","   0.7849467365","   0.9621497328","   0.8390527003","   1.7310731220","             NA"
"C28+AC0-3","   6.0698744111","   0.8285534459","   0.9384379967","   1.9076987024","   1.9300880532","            NaN"
"C28+AC0-3","   8.4659188904","   0.8092552173","   0.9898853421","             NA","   1.9967679275","            NaN"
"C29+AC0-3","   0.0076287726","   0.4096129787","   0.6600588969","   1.1229808558","   1.1188371010","   0.7460443663"
"C29+AC0-3","   0.0185127967","   0.4144682037","   1.1644645070","   0.5889974664","   1.2896682507","   0.5438698415"
"C29+AC0-3","   0.0133563227","   0.3779673010","   1.1799016967","   0.2902430312","   1.3004401465","   0.7831352180"
"C30+AC0-3","             NA","   2.1509887809","   0.6472223501","  25.9950795793","  14.1199851544","  37.7743056964"
"C30+AC0-3","   9.8765008551","             NA","   0.6941567252","  22.9777665123","  19.3957232236","             NA"
"C30+AC0-3","   8.1567814640","   2.0505344758","   0.6855497798","             NA","  18.9571038080","  37.2800873011"
