"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"B5+AC0-2",-4.90033333333333,-0.141166666666669,-0.0770000000000017,-2.79816666666667,-1.35533333333333,-0.687999999999999
"B5+AC0-2",-5.11733333333333,-0.480166666666667,0.760999999999999,-2.89216666666667,-1.36233333333334,-0.687999999999999
"B6+AC0-2",-3.63733333333334,-1.06533333333333,0.256333333333333,7.45266666666667,0.599,0.869666666666667
"B6+AC0-2",-3.19933333333334,-0.981333333333332,0.305333333333333,5.69366666666667,-0.464000000000002,0.869666666666667
"B6+AC0-2",-3.37233333333334,-0.94233333333333,0.250333333333333,7.32266666666666,0.552,0.869666666666667
"B7+AC0-2",0.63366666666667,0.0516666666666663,0.0286666666666673,-2.64733333333333,-4.37666666666667,-3.36466666666667
"B7+AC0-2",1.72466666666667,-0.0203333333333329,-0.00933333333333297,-2.72833333333333,-4.55766666666667,-3.52766666666666
"B7+AC0-2",1.33366666666667,-0.392333333333333,-0.0673333333333328,-2.78433333333333,-4.63866666666667,-2.80166666666667
"B8+AC0-2",-0.688666666666663,0.133666666666669,0.264333333333335,0.307000000000006,-4.849,2.79366666666667
"B8+AC0-2",0.281333333333336,0.113666666666669,0.311333333333335,NA,-4.877,2.79366666666667
"B8+AC0-2",0.471333333333334,-0.0373333333333306,-0.0536666666666648,0.573000000000004,-5.136,NA
"B9+AC0-2",-2.02633333333334,0.324000000000002,0.0843333333333345,-4.71749999999999,0.837666666666667,1.79966666666667
"B9+AC0-2",-0.743333333333336,0.291,0.357333333333334,-5.7615,0.968666666666667,1.84566666666667
"B9+AC0-2",-1.58133333333334,0.187000000000001,0.210333333333334,-5.61149999999999,1.09566666666667,1.95366666666667
"B10+AC0-2",-3.214,-1.047,0.0603333333333331,-6.4125,-4.61566666666667,0.161999999999999
"B10+AC0-2",-2.729,-1.036,0.0483333333333327,-5.8405,-4.81466666666667,0.161999999999999
"B10+AC0-2",-2.826,-1.062,-0.00366666666666693,-6.3655,-4.88866666666667,NA
"B11+AC0-2",-0.811333333333334,-0.326666666666667,0.227,NA,-1.94533333333333,-2.32966666666667
"B11+AC0-2",-0.883333333333336,-0.784666666666669,0.165,-0.315666666666672,-2.24133333333333,-2.86666666666667
"B11+AC0-2",0.473666666666663,-0.546666666666669,0.0430000000000004,-0.74666666666667,-1.93233333333333,-2.77966666666667
"B12+AC0-2",-0.67966666666667,0.573333333333333,-0.0436666666666674,1.42283333333333,0.0309999999999997,2.05583333333333
"B12+AC0-2",-0.462666666666667,0.643333333333333,0.143333333333334,1.05583333333334,0.101,NA
"B12+AC0-2",-0.116666666666667,0.729333333333332,0.0993333333333333,NA,0.127,1.36383333333333
"B13+AC0-2",-1.40633333333333,0.5,-0.106666666666666,-4.85433333333333,-0.127999999999998,-0.0303333333333313
"B13+AC0-2",-1.00433333333333,0.277000000000001,-0.128666666666666,-5.07633333333333,0.162000000000001,1.02066666666667
"B13+AC0-2",-0.336333333333332,0.259,-0.160666666666666,-6.15033333333333,-0.108999999999998,0.0666666666666664
"B14+AC0-2",-0.714666666666666,-1.079,-0.0043333333333333,2.99016666666667,-10.256,-0.240333333333332
"B14+AC0-2",-1.75366666666667,-1.225,-0.0523333333333333,NA,-10.256,-0.240333333333332
"B14+AC0-2",-0.746666666666663,-1.123,-0.0553333333333335,2.10816666666667,-10.35,-0.48233333333333
"B16+AC0-2",-1.722,-0.236333333333333,0.779333333333333,-1.15366666666667,0.174333333333331,-2.46266666666667
"B16+AC0-2",-1.443,-0.122333333333332,0.222333333333334,NA,-0.0256666666666678,-3.28766666666667
"B16+AC0-2",-1.508,-0.138333333333334,0.0863333333333334,-0.999666666666666,0.239333333333333,-2.92566666666667
"B17+AC0-2",2.32266666666667,1.15966666666666,-0.257333333333333,0.417166666666667,1.04,1.01416666666667
"B17+AC0-2",1.63466666666667,1.27566666666667,-0.144333333333334,0.730166666666669,1.121,1.01416666666667
"B17+AC0-2",1.85066666666667,1.25466666666667,-0.0163333333333338,NA,1.095,1.01416666666667
"B18+AC0-2",-0.709333333333331,-0.649999999999999,0.718000000000002,2.30816666666666,-5.62166666666666,0.352
"B18+AC0-2",-0.945333333333331,-0.820999999999998,0.615000000000002,0.652166666666666,-5.68766666666666,0.241
"B18+AC0-2",-0.901333333333331,-0.967999999999998,0.833000000000002,NA,-5.35866666666666,0.349
"B19+AC0-2",NA,0.135666666666667,0.263666666666667,3.04166666666666,-3.21966666666667,NA
"B19+AC0-2",-0.127333333333336,-0.049333333333335,0.0416666666666654,NA,-3.33166666666667,-2.812
"B19+AC0-2",-0.423333333333336,NA,-0.0513333333333346,3.78266666666666,-3.41366666666667,-2.806
"B20+AC0-2",0.394666666666666,0.844666666666665,0.0443333333333336,0.279,-2.818,-0.367666666666668
"B20+AC0-2",0.870666666666665,0.404666666666667,-0.063666666666667,0.641999999999999,-2.784,0.147333333333332
"B20+AC0-2",0.592666666666666,0.271666666666668,-0.172666666666667,-0.262000000000004,-2.819,-0.542666666666666
"B21+AC0-2",0.237999999999998,0.720666666666667,0.122999999999999,0.865333333333336,1.743,0.523999999999997
"B21+AC0-2",1.089,0.165666666666664,-0.0420000000000016,1.00733333333333,1.501,-0.0980000000000025
"B21+AC0-2",NA,-0.349333333333333,-0.00900000000000212,1.51433333333333,1.625,0.0799999999999983
"B22+AC0-2",-2.51933333333334,0.0880000000000005,0.0440000000000011,-2.70366666666667,-1.735,1.54166666666666
"B22+AC0-2",-2.76933333333334,-0.0459999999999998,-0.074000000000001,-1.46566666666667,-1.798,2.01566666666666
"B22+AC0-2",-3.06133333333334,-0.186999999999998,-0.137,-3.04166666666667,-1.588,2.85466666666667
"B23+AC0-2",0.826666666666664,0.956666666666667,-0.730666666666667,-1.86433333333333,1.788,8.574
"B23+AC0-2",0.794666666666661,1.00266666666667,-0.545666666666668,-2.37133333333333,1.741,8.81399999999999
"B23+AC0-2",-0.344333333333335,0.923666666666665,-0.535666666666668,-2.76033333333334,1.583,NA
"B24+AC0-2",0.617666666666668,-0.725333333333332,-0.0493333333333332,0.43933333333333,-2.95366666666667,-0.922333333333333
"B24+AC0-2",1.12666666666667,-0.917333333333333,-0.0443333333333324,-1.01966666666667,-3.01466666666667,-0.757333333333333
"B24+AC0-2",-0.571333333333332,-1.02833333333333,0.0396666666666672,-1.15566666666667,-3.24166666666667,0.382666666666667
"B25+AC0-2",0.0370000000000026,-0.210666666666665,0.147333333333335,NA,-0.198999999999998,-2.43
"B25+AC0-2",0.553999999999998,-0.0816666666666674,0.307333333333333,1.20783333333333,-0.105,-2.792
"B25+AC0-2",-1.39,-0.263666666666666,0.155333333333334,1.02383333333334,-0.286999999999999,-2.181
"B26+AC0-2",-1.37666666666667,0.453999999999999,0.191999999999998,3.44066666666666,-7.469,-7.81533333333334
"B26+AC0-2",-1.65666666666667,0.385999999999998,0.197999999999999,2.12466666666667,-7.421,-7.53533333333334
"B26+AC0-2",-1.91066666666667,0.327,0.245999999999999,NA,-7.655,NA
"B27+AC0-2",0.241666666666667,0.613999999999999,-0.145333333333333,NA,-2.42066666666667,0.0806666666666667
